species,lon,lat,group
arabis,6.28364,45.06006,9
arabis,6.20421,44.42748,9
arabis,6.86228,44.85703,9
arabis,6.6617,44.17242,9
arabis,6.30345,43.97411,9
arabis,6.56368,44.14612,9
arabis,6.49014,43.84487,9
arabis,6.55805,44.0562,9
arabis,6.08851,44.61096,9
arabis,6.27295,44.7456,9
arabis,6.68272,44.05208,9
arabis,7.18119,44.03416,9
arabis,7.03747,43.76922,9
arabis,6.80136,43.95792,9
arabis,6.04,43.71158,9
arabis,6.33502,44.51369,9
arabis,6.48849,44.95953,9
arabis,6.30447,43.72853,9
arabis,6.36179,44.96344,9
arabis,5.89085,44.68478,9
arabis,6.66535,43.78239,9
arabis,6.16395,43.70804,9
arabis,6.6036,44.7756,9
arabis,6.42653,44.87291,9
arabis,6.09839,44.79088,9
arabis,6.09344,44.70092,9
arabis,6.96794,44.77472,9
arabis,5.55583,44.75348,9
arabis,6.8561,44.7671,9
arabis,6.69674,44.46252,9
arabis,6.44425,44.24003,9
arabis,6.36269,43.87451,9
arabis,5.69772,44.35097,9
arabis,5.81415,44.16792,9
arabis,6.26328,44.66378,9
arabis,6.80349,44.65264,9
arabis,5.31418,44.17961,9
arabis,5.52233,44.87923,9
arabis,6.7239,44.6815,9
arabis,6.46984,44.9957,9
arabis,6.82068,44.55902,9
arabis,6.65036,44.83937,9
arabis,5.56614,44.26176,9
arabis,6.76527,44.85332,9
arabis,7.2005,43.9627,9
arabis,6.24371,44.10606,9
arabis,7.1162,43.93769,9
arabis,6.38436,44.33913,9
arabis,5.94377,44.25459,9
arabis,6.44972,44.32996,9
arabis,6.61517,44.95548,9
arabis,6.60406,45.68608,9
arabis,5.63776,44.73459,9
arabis,6.5687,46.21892,9
arabis,6.66817,45.76502,9
arabis,6.27718,45.68693,9
arabis,6.54541,45.85909,9
arabis,5.32522,44.44953,9
arabis,6.12844,45.33069,9
arabis,5.35142,45.07947,9
arabis,5.91094,46.05744,9
arabis,6.14368,45.60062,9
arabis,6.92401,45.93126,9
arabis,5.56419,44.17405,9
arabis,6.55702,46.039,9
arabis,5.87329,45.33754,9
arabis,6.29325,45.95685,9
arabis,6.58046,46.39883,9
arabis,6.16942,46.0505,9
arabis,6.28787,45.86688,9
arabis,6.55121,45.94904,9
arabis,5.99121,45.15423,9
arabis,6.0552,46.32399,9
arabis,6.80287,45.85071,9
arabis,5.47844,45.07672,9
arabis,5.37821,45.7095,9
arabis,7.02741,45.3921,9
arabis,5.61386,45.2538,9
arabis,7.03394,45.48203,9
arabis,6.79668,45.76076,9
arabis,5.1996,44.45211,9
arabis,7.565,46.135,9
arabis,9.551944,62.288889,9
arabis,8.519281,47.333766,9
arabis,8.472519,47.395801,9
arabis,8.483344,47.402548,9
arabis,8.515332,47.384573,9
arabis,8.538201,47.378616,9
arabis,8.489912,47.391754,9
arabis,18.64055,68.3313,9
arabis,33.32,67.39,9
arabis,13.416667,46.383333,9
arabis,14.083333,37.766667,9
arabis,33.45,67.733333,9
arabis,0.533333,42.6,9
arabis,6.96917,45.45306,9
arabis,18.61998,67.8704,9
arabis,14.224248,66.981243,9
arabis,14.37582,67.013756,9
arabis,14.405824,67.006694,9
arabis,2.25686,42.6248,9
arabis,2.36405,42.46956,9
arabis,2.33235,42.60494,9
arabis,2.29418,42.45172,9
arabis,6.10662,47.07188,9
arabis,7.40684,47.45654,9
arabis,0.17817,42.78453,9
arabis,11.984752,63.49967,9
arabis,9.270625,62.375126,9
arabis,22.593157,70.297206,9
arabis,15.06714,66.395533,9
arabis,16.386265,67.607794,9
arabis,13.946273,65.331388,9
arabis,8.65122,62.446761,9
arabis,15.11182,66.377565,9
arabis,9.62209,62.544549,9
arabis,9.753626,62.364373,9
arabis,12.040638,63.348143,9
arabis,8.843955,62.64458,9
arabis,22.49014,70.342933,9
arabis,14.280478,65.674304,9
arabis,9.621716,62.526598,9
arabis,10.886896,61.635278,9
arabis,13.943126,64.873709,9
arabis,9.64095,62.517535,9
arabis,20.566111,69.371102,9
arabis,15.696643,67.30007,9
arabis,8.709175,62.464846,9
arabis,22.433748,70.298544,9
arabis,15.112021,66.42242,9
arabis,7.62275,62.898236,9
arabis,12.080474,63.546562,9
arabis,9.597797,62.302295,9
arabis,12.085053,63.501747,9
arabis,7.51659,60.312631,9
arabis,14.168085,66.780003,9
arabis,14.629082,68.352136,9
arabis,13.987317,66.977263,9
arabis,13.938422,68.301622,9
arabis,7.932762,62.526687,9
arabis,6.080517,60.538269,9
arabis,13.905786,66.876646,9
arabis,7.930714,62.510649,9
arabis,14.561736,68.28613,9
arabis,15.033791,68.304767,9
arabis,7.962604,62.520885,9
arabis,7.873671,62.511772,9
arabis,14.669507,68.347224,9
arabis,15.083612,68.314203,9
arabis,16.109138,67.808994,9
arabis,18.366595,68.747594,9
arabis,14.146355,66.816671,9
arabis,14.770594,68.211045,9
arabis,8.210781,61.578353,9
arabis,13.74444,46.43556,9
arabis,15.29139,48.01194,9
arabis,19.32472,49.01722,9
arabis,19.87611,49.16917,9
arabis,20.28778,49.21722,9
arabis,19.63472,49.21278,9
arabis,22.51972,49.07417,9
arabis,19.10028,49.23139,9
arabis,7.10722,60.85306,9
arabis,8.87611,42.28806,9
arabis,19.48534,68.24741,9
arabis,18.72271,68.36663,9
arabis,7.172742,59.808522,9
arabis,19.115943,69.711507,9
arabis,26.333347,69.822923,9
arabis,-4.4623,43.0445,9
arabis,-4.7,43.2033,9
arabis,12.7103,46.6519,9
arabis,13.0422,47.0889,9
arabis,-4.7438,43.0135,9
arabis,-4.7908,42.9407,9
arabis,-0.7699,42.96,9
arabis,-2.6983,42.2429,9
arabis,-4.038,42.6349,9
arabis,-7.5346,42.2519,9
arabis,-3.037,41.0003,9
arabis,-2.8544,37.3688,9
arabis,-2.7837,42.063,9
arabis,-4.6431,42.9159,9
arabis,-3.5201,41.9449,9
arabis,2.1483,42.3933,9
arabis,15.22778,47.58611,9
arabis,14.33944,47.02278,9
arabis,14.33361,47.03694,9
arabis,13.96944,47.6,9
arabis,11.54,47.57,9
arabis,12.46,47.72,9
arabis,11.37,47.42,9
arabis,11.12,47.52,9
arabis,11.04,47.42,9
arabis,11.46,47.57,9
arabis,11.37,47.57,9
arabis,12.54,47.62,9
arabis,12.04,47.67,9
arabis,11.04,47.47,9
arabis,11.62,47.52,9
arabis,12.79,47.77,9
arabis,12.54,47.72,9
arabis,11.71,47.67,9
arabis,10.87,47.52,9
arabis,12.71,47.72,9
arabis,11.62,47.67,9
arabis,11.21,47.37,9
arabis,11.04,47.52,9
arabis,11.46,47.62,9
arabis,12.37,47.67,9
arabis,11.46,47.52,9
arabis,11.21,47.47,9
arabis,12.79,47.72,9
arabis,10.87,47.77,9
arabis,10.96,47.42,9
arabis,10.96,47.47,9
arabis,11.12,47.47,9
arabis,11.62,47.62,9
arabis,11.71,47.57,9
arabis,11.54,47.52,9
arabis,11.54,47.67,9
arabis,11.96,47.62,9
arabis,11.29,47.47,9
arabis,11.29,47.37,9
arabis,11.12,47.37,9
arabis,11.96,47.72,9
arabis,11.21,47.42,9
arabis,10.96,47.52,9
arabis,11.29,47.62,9
arabis,11.37,47.47,9
arabis,11.29,47.42,9
arabis,11.79,47.62,9
arabis,11.04,47.37,9
arabis,12.54,47.77,9
arabis,12.04,47.72,9
arabis,11.37,47.62,9
arabis,11.12,47.42,9
arabis,12.04,47.62,9
arabis,11.87,47.57,9
arabis,11.71,47.62,9
arabis,10.96,47.62,9
arabis,12.37,47.72,9
arabis,10.96,47.37,9
arabis,11.96,47.67,9
arabis,10.96,47.57,9
arabis,10.87,47.57,9
arabis,12.62,47.77,9
arabis,11.79,47.67,9
arabis,12.62,47.67,9
arabis,11.54,47.62,9
arabis,10.87,47.62,9
arabis,11.04,47.57,9
arabis,11.12,47.57,9
arabis,12.71,47.67,9
arabis,11.87,47.67,9
arabis,11.29,47.52,9
arabis,11.37,47.52,9
arabis,12.46,47.67,9
arabis,12.62,47.72,9
arabis,21.36972,39.0375,9
arabis,15.9075,47.905,9
arabis,7.144228,59.653564,9
arabis,7.117632,59.653185,9
arabis,7.058573,59.308352,9
arabis,6.988635,59.302797,9
arabis,7.189002,59.662722,9
arabis,7.164557,59.655202,9
arabis,7.079819,59.850219,9
arabis,7.2192,59.6569,9
arabis,7.2484341,59.6123115,9
arabis,7.3329435,59.445506,9
arabis,-5.131,43.068,9
arabis,0.189,42.621,9
arabis,-6.265,42.848,9
arabis,-5.08,43.005,9
arabis,-5.149,42.887,9
arabis,-6.218,42.81,9
arabis,-5.179,43.031,9
arabis,-5.067,42.997,9
arabis,-6.206,42.801,9
arabis,-6.694,42.506,9
arabis,-6.494,42.313,9
arabis,12.7,47.066667,9
arabis,-5.12,35.27,9
arabis,-5.1503,35.1365,9
arabis,-5.13,35.12,9
arabis,21.94611,40.63806,9
arabis,21.35,39.66667,9
arabis,22.57667,38.75694,9
arabis,22.23222,38.80639,9
arabis,21.97639,38.61944,9
arabis,22.44611,37.98389,9
arabis,11.8749,47.6249,9
arabis,11.4582,47.6749,9
arabis,12.8749,47.5749,9
arabis,12.9583,47.5749,9
arabis,9.0275,42.22722,9
arabis,14.4225,40.82194,9
arabis,22.27778,37.64722,9
arabis,22.16944,37.65,9
arabis,22.26667,37.65,9
arabis,19.672566,69.713649,9
arabis,21.73437,70.328502,9
arabis,21.801986,70.343471,9
arabis,14.75146,67.082783,9
arabis,12.51403,63.18491,9
arabis,10.96,47.67,9
arabis,13.04,47.57,9
arabis,12.96,47.52,9
arabis,11.21,47.52,9
arabis,11.46,47.92,9
arabis,11.79,47.57,9
arabis,10.98,47.69,9
arabis,9.51846,62.53672,9
arabis,20.81484,69.4953,9
arabis,20.232967,67.852012,9
arabis,20.202771,67.84908,9
arabis,11.2954477,62.4533654,9
arabis,8.5836,59.8255,9
arabis,11.9315002,61.7681436,9
arabis,10.9664,62.3063,9
arabis,8.6697189,61.0611831,9
arabis,10.7732,62.5131,9
arabis,10.754,62.5004,9
arabis,13.7698032,78.2071933,9
arabis,15.0198087,78.6355251,9
arabis,14.1086818,65.9600389,9
arabis,10.7711297,62.4385597,9
arabis,11.101912,60.7905965,9
arabis,9.7441936,62.4343493,9
arabis,10.9417247,62.6787711,9
arabis,6.9505,62.0528,9
arabis,10.9207,62.5574,9
arabis,24.6872112,70.8771382,9
arabis,15.5111924,66.8414895,9
arabis,8.3579,62.527,9
arabis,10.7699431,62.1409475,9
arabis,10.469,62.9631,9
arabis,15.1110103,78.6623272,9
arabis,6.6980243,59.4308987,9
arabis,9.7981028,62.2769434,9
arabis,10.7953,62.4765,9
arabis,16.49453,67.50082,9
arabis,15.3,47.63333,9
arabis,14.95833,46.775,9
arabis,13.29167,47.425,9
arabis,14.875,47.075,9
arabis,14.95833,47.025,9
arabis,25.147746,68.532056,9
arabis,26.915301,67.148044,9
arabis,22.993761,68.521394,9
arabis,21.126352,69.096274,9
arabis,25.898699,68.024466,9
arabis,22.286741,68.619841,9
arabis,21.049664,69.192633,9
arabis,21.217813,69.036397,9
arabis,23.002893,68.490628,9
arabis,21.558363,69.182507,9
arabis,21.094975,69.212198,9
arabis,23.634085,68.68761,9
arabis,26.001156,68.05511,9
arabis,21.505933,69.189833,9
arabis,24.400869,68.595728,9
arabis,24.077008,68.148455,9
arabis,21.297192,69.021071,9
arabis,29.316488,67.918124,9
arabis,11.7712597,62.5659746,9
arabis,9.6989,62.42327,9
arabis,13.911995,46.399623,9
arabis,13.745342,46.499604,9
arabis,-0.32,40.45,9
arabis,18.48409,68.35792,9
arabis,10.612695,63.27907,9
arabis,15.9203,66.7741,9
arabis,13.7208,66.6819,9
arabis,14.1245,66.7923,9
arabis,20.4040805,69.2585359,9
arabis,12.8406503,78.5329997,9
arabis,19.1339952,69.6083419,9
arabis,20.4297829,69.2406353,9
arabis,18.9983,69.6983,9
arabis,19.5452,68.8784,9
arabis,19.9497901,68.709208,9
arabis,19.0286883,69.6340422,9
arabis,20.0753518,69.4611425,9
arabis,22.8476439,70.3172009,9
arabis,25.9394744,70.9961511,9
arabis,30.2614366,70.5931553,9
arabis,29.7001082,70.5218495,9
arabis,17.9513121,68.4042788,9
arabis,29.0126,70.2342,9
arabis,29.2603899,70.3766408,9
arabis,25.8262651,71.0492529,9
arabis,22.8275221,68.8910367,9
arabis,9.7767058,62.1963399,9
arabis,19.161717,69.2856277,9
arabis,13.3776217,68.0856247,9
arabis,26.292027,70.3701248,9
arabis,13.642806,51.106289,9
arabis,1.51,42.495,9
arabis,9.4,42.81667,9
arabis,9.31667,42.53333,9
arabis,7.1247,60.1083,9
arabis,5.6857,61.4163,9
arabis,7.6921,60.4299,9
arabis,7.202,60.258,9
arabis,5.582,60.3884,9
arabis,8.5436,61.4316,9
arabis,-3.23087,47.91019,9
arabis,-1.62098,43.29539,9
arabis,-0.60303,42.79393,9
arabis,1.84077,42.75827,9
arabis,1.71679,42.84679,9
arabis,1.59242,42.93517,9
arabis,-0.85885,42.96509,9
arabis,0.00701,42.81271,9
arabis,-0.99353,43.14027,9
arabis,0.48753,43.00499,9
arabis,0.4953,42.82522,9
arabis,0.62109,42.73813,9
arabis,0.73602,42.92054,9
arabis,0.85834,42.92305,9
arabis,0.85501,43.01294,9
arabis,0.12906,42.81604,9
arabis,7.16148,43.76455,9
arabis,6.91345,43.77375,9
arabis,1.96278,42.75952,9
arabis,2.33091,42.58263,9
arabis,2.33296,42.40286,9
arabis,2.08196,42.94047,9
arabis,2.20926,42.5818,9
arabis,2.45001,42.85305,9
arabis,2.44831,43.03291,9
arabis,2.3278,42.85236,9
arabis,3.06217,43.84399,9
arabis,2.57223,42.85361,9
arabis,2.69397,42.94395,9
arabis,2.93803,43.66402,9
arabis,2.20804,42.6717,9
arabis,2.32884,42.76244,9
arabis,3.5604,43.93257,9
arabis,2.20682,42.76161,9
arabis,1.83898,42.84818,9
arabis,5.31052,44.08964,9
arabis,5.65139,43.36165,9
arabis,7.56203,44.10908,9
arabis,7.1746,43.94429,9
arabis,7.67933,44.01397,9
arabis,6.91961,43.86363,9
arabis,7.42332,43.93449,9
arabis,2.80774,45.55433,9
arabis,2.68266,45.01378,9
arabis,2.55573,45.01335,9
arabis,2.80929,45.10411,9
arabis,2.68215,45.10382,9
arabis,2.55429,45.19343,9
arabis,2.8096,45.01407,9
arabis,2.55501,45.10339,9
arabis,2.42787,45.10281,9
arabis,3.06398,45.46443,9
arabis,3.06409,45.55448,9
arabis,3.06378,45.28434,9
arabis,2.93602,45.46443,9
arabis,2.93591,45.55448,9
arabis,2.80743,45.64438,9
arabis,2.67905,45.64408,9
arabis,-1.17,42.856998,9
arabis,-2.169,43.237,9
arabis,0.19,42.612,9
arabis,5.93497,46.50737,9
arabis,5.93983,46.59735,9
arabis,5.80464,46.51064,9
arabis,5.9594,46.95725,9
arabis,5.93013,46.41738,9
arabis,6.07036,46.59392,9
arabis,5.21369,44.81208,9
arabis,5.46259,44.71676,9
arabis,6.83415,46.30043,9
arabis,5.77259,45.8807,9
arabis,6.80909,45.94065,9
arabis,6.69222,46.12482,9
arabis,6.82158,46.12054,9
arabis,6.74183,44.95129,9
arabis,6.15393,45.78057,9
arabis,6.60938,44.86554,9
arabis,6.98232,44.76264,9
arabis,6.73584,44.86136,9
arabis,6.23508,44.9672,9
arabis,6.97596,44.67272,9
arabis,6.71796,44.59157,9
arabis,5.96257,44.61441,9
arabis,6.47177,44.6897,9
arabis,5.95785,44.52445,9
arabis,6.8438,44.58726,9
arabis,5.83661,44.61772,9
arabis,6.28252,45.7769,9
arabis,6.45043,46.40283,9
arabis,5.68918,44.17106,9
arabis,6.21957,44.69732,9
arabis,6.34034,44.60364,9
arabis,6.84994,44.67718,9
arabis,5.9673,44.70438,9
arabis,6.59211,44.59573,9
arabis,6.81532,46.0306,9
arabis,6.35103,44.78353,9
arabis,6.47733,44.77964,9
arabis,6.3564,44.87348,9
arabis,6.62098,45.04543,9
arabis,6.4941,45.04948,9
arabis,6.72986,44.77143,9
arabis,6.4829,44.86958,9
arabis,6.34568,44.69358,9
arabis,6.71204,44.50165,9
arabis,6.96962,44.58281,9
arabis,5.22081,44.99208,9
arabis,6.8255,44.31752,9
arabis,5.93911,44.16464,9
arabis,5.25339,45.80215,9
arabis,6.70026,44.32181,9
arabis,5.76807,45.7907,9
arabis,6.30867,44.06403,9
arabis,6.83768,44.49734,9
arabis,6.42255,43.88036,9
arabis,6.07868,44.43106,9
arabis,6.54684,43.87639,9
arabis,5.9205,46.23741,9
arabis,6.575,44.32595,9
arabis,5.91571,46.14742,9
arabis,5.80971,44.07797,9
arabis,6.29824,43.88419,9
arabis,6.07379,44.34111,9
arabis,6.06892,44.25116,9
arabis,6.83158,44.40743,9
arabis,6.41717,43.79046,9
arabis,6.3672,45.05339,9
arabis,5.92531,46.3274,9
arabis,6.77822,45.49093,9
arabis,6.78435,45.58087,9
arabis,6.42224,45.95302,9
arabis,6.79051,45.67082,9
arabis,6.02533,45.7841,9
arabis,6.1488,45.6906,9
arabis,6.938,45.93624,9
arabis,6.70437,46.30472,9
arabis,6.4391,46.22291,9
arabis,6.57457,46.30887,9
arabis,6.69829,46.21477,9
arabis,6.43346,46.13295,9
arabis,6.75994,45.2211,9
arabis,6.50537,45.22939,9
arabis,7.15504,45.38743,9
arabis,6.29864,46.04682,9
arabis,6.65033,45.49516,9
arabis,6.42784,46.04298,9
arabis,6.68855,44.14198,9
arabis,6.58068,44.41588,9
arabis,5.57234,44.35398,9
arabis,5.32153,44.35956,9
arabis,5.31785,44.26958,9
arabis,5.21725,44.90208,9
arabis,6.27185,45.59696,9
arabis,6.62682,45.13537,9
arabis,6.49973,45.13943,9
arabis,5.85943,45.06759,9
arabis,5.59709,44.89384,9
arabis,5.97682,44.88431,9
arabis,5.60965,45.16381,9
arabis,5.47049,44.89673,9
arabis,5.38597,45.88952,9
arabis,5.85483,44.97761,9
arabis,5.59293,44.80386,9
arabis,5.60545,45.07382,9
arabis,5.9816,44.97428,9
arabis,6.11836,45.15075,9
arabis,6.24028,45.05716,9
arabis,6.41665,45.86305,9
arabis,5.97205,44.79434,9
arabis,5.71497,44.71085,9
arabis,5.58879,44.71388,9
arabis,5.87795,45.42752,9
arabis,5.47446,44.98672,9
arabis,5.7457,45.34074,9
arabis,5.60126,44.98383,9
arabis,5.35521,45.16947,9
arabis,5.48243,45.16671,9
arabis,5.86866,45.24755,9
arabis,5.61809,45.3438,9
arabis,5.98639,45.06426,9
arabis,6.12339,45.24072,9
arabis,6.11335,45.06078,9
arabis,5.84569,44.79766,9
arabis,6.10336,44.88085,9
arabis,6.10835,44.97081,9
arabis,5.86403,45.15757,9
arabis,6.17462,46.14048,9
arabis,5.34764,44.98947,9
arabis,6.68618,46.03487,9
arabis,5.58054,44.53392,9
arabis,5.43919,44.1769,9
arabis,6.71047,46.39467,9
arabis,5.22438,45.08208,9
arabis,5.34387,44.89948,9
arabis,5.45083,44.44681,9
arabis,5.20663,44.63209,9
arabis,5.08059,44.63453,9
arabis,5.34012,44.80948,9
arabis,5.46653,44.80674,9
arabis,5.71064,44.62088,9
arabis,5.84114,44.70769,9
arabis,5.58466,44.6239,9
arabis,5.45866,44.62677,9
arabis,5.44694,44.35684,9
arabis,-3.67,43.16,9
arabis,-0.71,42.91,9
arabis,-1.72,41.7,9
arabis,-1.76,41.72,9
arabis,-1.72,41.69,9
arabis,-4.34,42.97,9
arabis,-2.33,42.93,9
arabis,-0.69,42.81,9
arabis,-0.75,42.9,9
arabis,-0.86,42.93,9
arabis,12.54492,63.06076,9
arabis,-24.833333,71.366667,5
arabis,4.86613,47.3461,5
arabis,3.91637,47.4845,5
arabis,20.75,69.0019,5
arabis,20.850611,69.046089,5
arabis,-17.986,65.645,5
arabis,-23.782,65.596,5
arabis,-23.253,66.159,5
arabis,-23.472,66.177,5
arabis,2.0028,42.55864,5
arabis,2.58729,45.03598,5
arabis,2.71405,45.0814,5
arabis,2.66864,45.05107,5
arabis,2.7162,45.11632,5
arabis,2.68571,45.10419,5
arabis,2.82605,45.52881,5
arabis,2.81246,45.53625,5
arabis,2.72089,45.05568,5
arabis,2.5506,44.91687,5
arabis,2.75051,45.08995,5
arabis,6.7417,45.42454,5
arabis,6.15142,45.17235,5
arabis,5.4371,46.31636,5
arabis,6.73868,45.37957,5
arabis,5.36049,46.04771,5
arabis,5.48772,45.99994,5
arabis,6.2786,45.16868,5
arabis,5.54812,45.9085,5
arabis,6.27596,45.1237,5
arabis,5.311,46.40907,5
arabis,-18.307,66.109,5
arabis,-13.783,65.281,5
arabis,-15.118,65.318,5
arabis,-13.726,65.16,5
arabis,-13.842,65.281,5
arabis,-22.681,65.844,5
arabis,-13.666,65.163,5
arabis,-13.982,65.161,5
arabis,-13.68,65.156,5
arabis,-13.9,65.06,5
arabis,-14.439,64.875,5
arabis,-14.779,64.571,5
arabis,-16.859,63.982,5
arabis,-13.979,65.571,5
arabis,-23.466,65.762,5
arabis,-21.566,66.014,5
arabis,-23.093,65.967,5
arabis,-23.365,66.08,5
arabis,-23.567,65.66,5
arabis,-21.626,66.02,5
arabis,-17.579,65.802,5
arabis,-22.373,66.094,5
arabis,3.86249,47.44216,5
arabis,29.334041,66.269648,5
arabis,26.34507,69.872222,5
arabis,26.865058,69.963019,5
arabis,25.701781,67.627027,5
arabis,20.851941,68.996601,5
arabis,23.631673,68.679034,5
arabis,21.275457,69.200305,5
arabis,6.88777,44.36707,5
arabis,6.92114,44.42554,5
arabis,6.86426,44.48407,5
arabis,6.87052,44.38194,5
arabis,6.87298,44.41314,5
arabis,5.82799,46.96055,5
arabis,20.2783,49.2216,5
arabis,20.27021,49.85803,5
arabis,2.78236,45.10349,5
arabis,12.34383,63.22839,5
arabis,12.27727,63.03356,5
arabis,7.70367,59.80373,5
arabis,8.03354,60.61076,5
arabis,9.45125,62.12133,5
arabis,7.50399,60.60247,5
arabis,7.30879,60.34263,5
arabis,-4.79,43.08,5
arabis,1.95,42.33,5
arabis,1.93,42.32,5
arabis,-4.8,42.94,5
arabis,27.416666,58.05,5
arabis,9.11956,47.14119,5
arabis,8.19173,46.79119,5
arabis,-2.2,42.86,5
arabis,6.48751,46.87965,5
arabis,6.87824,47.1521,5
arabis,6.5531,46.88018,5
arabis,6.68301,46.97107,5
arabis,7.27464,46.8835,5
arabis,6.87918,47.06215,5
arabis,6.81442,46.97186,5
arabis,6.74929,46.92651,5
arabis,7.66996,47.28816,5
arabis,8.59134,47.10272,5
arabis,33.6,67.64,5
arabis,6.37262,45.14335,5
arabis,6.07379,44.34111,5
arabis,6.24371,44.10606,5
arabis,6.84994,44.44437,5
arabis,5.27941,46.43223,5
arabis,5.39379,46.06953,5
arabis,6.11836,45.15075,5
arabis,5.40561,46.33955,5
arabis,7.950556,46.031944,5
arabis,7.776944,46.009444,5
arabis,9.469167,46.8925,5
arabis,8.027778,47.395,5
arabis,8.774167,46.536389,5
arabis,7.833333,46.169722,5
arabis,8.16,47.585278,5
arabis,7.991315,47.413058,5
arabis,9.996432,46.582823,5
arabis,7.5,61.416667,5
arabis,8.25,61.416667,5
arabis,18.5,68.57,5
arabis,18.61273,67.91116,5
arabis,6.84917,44.34585,5
arabis,6.78191,44.27513,5
arabis,6.74404,44.25911,5
arabis,7.43053,43.9959,5
arabis,22.871119,69.845996,5
arabis,20.246762,69.04714,5
arabis,24.794001,69.799051,5
arabis,23.41404,69.347645,5
arabis,23.465242,69.795621,5
arabis,25.801087,70.346875,5
arabis,7.491262,59.664371,5
arabis,9.916394,61.584171,5
arabis,9.550185,62.070895,5
arabis,9.96744,61.499427,5
arabis,7.510297,60.828906,5
arabis,7.580587,60.778483,5
arabis,7.605089,60.700617,5
arabis,7.163587,59.812885,5
arabis,7.288554,59.81008,5
arabis,7.296776,59.823659,5
arabis,7.463276,60.581876,5
arabis,7.490369,60.588022,5
arabis,7.550592,60.608893,5
arabis,7.552929,60.617899,5
arabis,7.530568,60.607328,5
arabis,7.529186,60.61764,5
arabis,7.557032,60.587411,5
arabis,7.251994,60.691537,5
arabis,7.280652,60.68652,5
arabis,7.249577,60.668605,5
arabis,6.290789,61.616968,5
arabis,6.655811,61.505161,5
arabis,6.577579,61.556336,5
arabis,7.68621,62.322436,5
arabis,7.547277,62.401854,5
arabis,7.418725,62.454322,5
arabis,7.319843,62.489078,5
arabis,7.431303,62.466207,5
arabis,8.977369,61.621802,5
arabis,6.679558,61.577417,5
arabis,9.336391,62.206228,5
arabis,9.402449,62.114492,5
arabis,9.382523,62.206108,5
arabis,9.417984,62.129257,5
arabis,9.423109,62.153029,5
arabis,9.456452,62.137214,5
arabis,9.401287,62.171496,5
arabis,9.454843,62.157866,5
arabis,9.319,62.743036,5
arabis,9.325736,62.732699,5
arabis,9.415525,62.718101,5
arabis,7.056113,60.613846,5
arabis,7.449628,60.561962,5
arabis,7.445316,60.651714,5
arabis,7.446086,60.604954,5
arabis,6.41003,60.70697,5
arabis,20.86962,69.902449,5
arabis,21.12819,69.543751,5
arabis,21.889809,69.362161,5
arabis,20.102733,69.541495,5
arabis,16.914576,68.008038,5
arabis,14.425889,67.031437,5
arabis,7.257657,60.739207,5
arabis,7.126438,59.839307,5
arabis,6.858991,59.835228,5
arabis,7.116288,60.018798,5
arabis,7.121379,59.929053,5
arabis,6.948132,59.836648,5
arabis,7.180427,59.831083,5
arabis,7.19777,59.840303,5
arabis,7.305707,59.794961,5
arabis,7.352691,59.774973,5
arabis,7.807698,60.745225,5
arabis,7.811017,60.655461,5
arabis,10.019367,59.963566,5
arabis,9.28645,62.007062,5
arabis,9.382049,62.139612,5
arabis,7.410074,59.661544,5
arabis,28.052956,69.937589,5
arabis,27.112279,69.806217,5
arabis,27.034338,69.743502,5
arabis,27.008479,69.770397,5
arabis,26.98265,69.680757,5
arabis,27.060156,69.725568,5
arabis,26.803509,69.52826,5
arabis,25.767119,69.290909,5
arabis,26.825757,69.940622,5
arabis,27.008486,69.788325,5
arabis,27.139052,69.931691,5
arabis,26.854055,69.626914,5
arabis,26.777341,69.582012,5
arabis,26.879834,69.617969,5
arabis,26.624091,69.536929,5
arabis,26.726339,69.555048,5
arabis,27.165013,69.913741,5
arabis,26.573389,69.50992,5
arabis,26.956875,69.671789,5
arabis,27.034367,69.761429,5
arabis,27.815207,69.867123,5
arabis,26.878034,69.931703,5
arabis,26.90547,69.635913,5
arabis,27.243563,69.940541,5
arabis,27.008377,69.510441,5
arabis,26.866767,69.694107,5
arabis,26.904829,69.779335,5
arabis,27.322176,69.958344,5
arabis,26.866202,69.783744,5
arabis,27.085822,69.680737,5
arabis,27.060284,69.770387,5
arabis,29.573668,67.845163,5
arabis,26.293721,69.455224,5
arabis,26.092219,69.391536,5
arabis,26.547992,69.500892,5
arabis,26.867326,69.604467,5
arabis,28.569884,68.113446,5
arabis,27.843024,69.911816,5
arabis,27.086077,69.743484,5
arabis,26.956802,69.707645,5
arabis,-2.2675,42.8083,5
arabis,16.111742,68.733019,5
arabis,17.365062,68.899629,5
arabis,16.353885,68.684539,5
arabis,16.419762,68.751277,5
arabis,16.540243,68.70537,5
arabis,15.301677,67.433982,5
arabis,15.406374,67.411327,5
arabis,14.5062,67.0345,5
arabis,7.6325,62.4764,5
arabis,7.1105,62.4479,5
arabis,11.5849,62.8678,5
arabis,10.0755,62.9861,5
arabis,10.2921,62.7509,5
arabis,11.9284,62.6635,5
arabis,11.5565,62.768,5
arabis,13.3438,64.8611,5
arabis,13.9129,64.8753,5
arabis,13.2366,64.7252,5
arabis,13.2644,64.7839,5
arabis,7.0779045,60.1915322,5
arabis,8.5583999,61.4077958,5
arabis,15.5110926,66.8369894,5
arabis,2.21,42.4,5
arabis,3.845555,50.983888,5
arabis,5.222222,50.159722,5
arabis,25.5,65,5
arabis,24.97,60.22,5
